source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg001_B_cell.tiff,cell_111,23.249567,23.239588,21.371525,24.5642,21.924786,22.189774,21.213099,21.651087,24.377785,20.928009,21.908825,24.933031,22.782068,22.732864,24.396677
reg001_B_cell.tiff,cell_112,19.516804,18.252035,16.66384,21.977123,18.175686,18.866652,17.918726,17.570526,21.636333,16.857077,18.194977,21.301764,18.48477,21.687542,21.514635
reg001_B_cell.tiff,cell_113,22.000818,20.236507,18.417864,21.14002,19.257877,20.95536,19.254192,18.981382,23.421402,18.748638,20.106575,22.43598,20.915298,22.197422,23.260052
reg001_B_cell.tiff,cell_114,20.141598,19.123756,18.176817,23.139486,18.485313,19.190239,17.879215,18.71549,22.29179,17.000015,16.34824,20.984947,19.62237,21.068373,22.44125
reg001_B_cell.tiff,cell_115,21.058048,15.532792,19.40018,19.263807,15.897165,18.123602,18.312729,19.400879,22.1062,18.294018,17.060312,19.441467,21.994875,20.992985,24.409105
reg001_B_cell.tiff,cell_116,19.638622,17.209312,16.88175,22.044596,16.518604,18.746347,16.89798,18.12872,22.289488,16.235577,17.705936,21.490698,19.369406,20.730204,23.094725
reg001_B_cell.tiff,cell_117,20.234941,16.892748,18.016502,22.40765,15.945141,18.758034,17.319973,17.980253,22.987682,16.914845,18.42389,22.157537,20.450388,21.107126,23.845112
reg001_B_cell.tiff,cell_118,19.719635,17.85582,16.059464,19.7506,16.681446,19.222721,17.197195,17.711746,21.54439,17.047499,18.393337,21.271305,19.334166,20.581324,22.461037
reg001_B_cell.tiff,cell_119,21.141266,19.383537,19.84696,21.17126,19.294315,19.93372,19.1818,20.503817,22.208233,18.387272,16.289713,21.039225,21.328344,20.364748,24.11106
reg001_B_cell.tiff,cell_120,19.438707,16.668427,18.452227,22.920933,16.25453,17.761261,17.37669,18.580036,21.720243,17.85981,17.010366,21.897253,20.258253,21.325441,23.749008
reg001_B_cell.tiff,cell_121,21.395958,19.593195,17.79706,23.158049,19.23926,19.33776,18.146168,20.252764,20.99299,18.115883,18.567612,22.990297,20.799088,20.25412,23.414412
reg001_B_cell.tiff,cell_122,20.489553,19.386133,18.529099,22.892313,18.12667,19.123842,18.44412,19.711657,22.30213,18.384668,18.264883,22.477741,19.905222,21.477705,23.400122
reg001_B_cell.tiff,cell_123,21.749523,19.3038,19.99004,22.472956,19.664614,20.43959,19.182062,20.658257,22.62132,18.003967,16.75147,20.636803,21.345705,20.699476,23.598026
reg001_B_cell.tiff,cell_124,19.770517,17.17533,17.289972,19.925438,16.392492,18.47824,16.744541,18.801281,21.061306,17.043816,16.055672,20.354761,20.339996,20.114174,23.230421
reg001_B_cell.tiff,cell_125,21.33189,18.750618,17.321245,23.2379,18.8657,19.715218,17.845964,19.844433,21.703327,17.992546,18.095549,22.206055,20.88587,20.523115,23.636574
reg001_B_cell.tiff,cell_126,23.369854,22.11192,19.256271,21.72803,21.404589,22.826729,19.60554,21.439924,23.296707,20.037558,20.29451,22.96465,22.721882,21.697931,23.976871
reg001_B_cell.tiff,cell_127,20.463331,17.479988,18.47418,22.11823,17.000933,19.592026,17.648424,18.985054,23.326077,17.439276,17.79546,21.192719,20.813183,20.828312,23.78772
reg001_B_cell.tiff,cell_128,21.787434,18.283247,16.48174,20.84218,17.711294,19.621572,17.231283,18.519949,23.143728,16.95817,19.456749,22.743103,20.727999,21.471123,23.314487
reg001_B_cell.tiff,cell_129,21.370598,16.743523,15.4313965,22.491238,15.932107,18.952446,17.02643,17.095903,23.847443,16.205893,22.093304,23.168596,20.414011,21.813269,23.363148
reg001_B_cell.tiff,cell_130,21.38318,17.90345,18.6578,19.203093,17.037998,19.47873,18.237692,19.936615,22.388428,18.517225,18.222385,20.83481,21.621384,20.483452,24.534016
reg001_B_cell.tiff,cell_131,21.153896,18.618795,15.389738,21.3853,18.078918,19.483528,16.100948,18.102234,21.03158,15.518583,17.274399,21.709593,19.830595,18.839666,21.967459
reg001_B_cell.tiff,cell_132,20.944717,19.035837,16.099857,23.095558,18.476376,19.167458,16.791235,18.879978,20.902798,16.284006,18.112717,22.596659,20.114882,18.818043,22.321287
reg001_B_cell.tiff,cell_133,20.793594,18.20121,17.8644,21.972612,17.37759,19.910496,17.882687,19.089947,23.400282,17.454082,18.972605,21.388008,20.480629,21.15141,24.024723
reg001_B_cell.tiff,cell_134,20.518164,18.056086,18.272541,19.511225,17.390759,18.951641,18.168736,18.756643,22.038273,18.143581,16.810064,21.096924,21.002647,20.789022,23.979818
reg001_B_cell.tiff,cell_135,19.771137,17.241434,16.448292,21.589886,16.658611,19.024029,16.699223,18.217018,21.68371,16.358986,18.031115,21.357504,19.384466,20.07063,22.60649
reg001_B_cell.tiff,cell_136,20.585123,20.089863,16.078466,21.040623,19.336248,19.77319,16.856821,19.062647,20.302477,16.831251,17.844273,22.307207,19.825857,19.53988,21.902658
reg001_B_cell.tiff,cell_137,21.227095,22.009617,18.211535,22.395132,20.048782,21.07972,18.263332,19.80542,22.168854,19.254686,19.297197,23.153294,20.441399,21.029982,22.43995
reg001_B_cell.tiff,cell_138,20.762241,19.265553,19.26299,19.032654,18.07024,20.071466,19.452303,19.794565,21.960913,19.595854,15.983651,20.460833,20.888227,21.076063,24.103762
reg001_B_cell.tiff,cell_139,20.000427,18.09007,17.452068,23.007656,17.307325,19.197987,17.23894,18.767586,22.35277,17.024868,18.208334,22.256268,19.5451,21.198883,23.045212
reg001_B_cell.tiff,cell_140,20.368656,17.687843,18.641993,20.362156,16.350203,18.978945,18.118061,17.970457,22.181906,17.28881,16.654102,21.544691,20.173834,20.852331,23.607452
reg001_B_cell.tiff,cell_141,19.385208,16.611004,18.661829,22.019053,15.730145,18.050894,17.947744,17.92283,22.568129,16.878044,17.147787,21.3289,19.480085,21.743341,23.619291
reg001_B_cell.tiff,cell_142,20.862438,20.179914,16.65079,21.643703,19.254604,19.569431,18.42213,18.871405,21.590343,17.279139,18.204475,22.911585,19.760115,21.193733,22.636354
reg001_B_cell.tiff,cell_143,20.06802,17.808432,17.206108,20.42368,17.805277,18.083103,18.528854,16.92588,21.252214,16.17126,17.561377,21.753443,18.855854,22.104908,22.502644
reg001_B_cell.tiff,cell_144,19.284794,15.265726,15.487051,19.967403,14.885786,17.471972,16.923342,16.39923,22.098383,16.188974,19.407263,19.975481,19.109562,21.678236,22.424776
reg001_B_cell.tiff,cell_145,21.122995,19.731,17.13086,22.101753,19.294628,19.7222,18.546633,18.78265,21.087355,17.438553,17.221033,22.812237,20.441332,20.576702,22.909927
reg001_B_cell.tiff,cell_147,20.991467,20.083027,20.303856,23.241825,19.722752,20.142635,20.3181,20.659388,23.076378,18.95967,17.65143,21.954363,20.513453,21.543236,23.680494
reg001_B_cell.tiff,cell_148,21.256966,20.663233,19.914312,23.350986,20.203554,20.800215,20.387175,21.137077,22.670183,19.504625,17.948818,22.442213,20.682236,21.468441,23.706875
reg001_B_cell.tiff,cell_149,19.981462,19.16107,19.438353,22.46953,18.848776,19.314606,19.125257,19.516247,22.529678,17.709862,16.782621,20.914652,19.526678,21.176186,23.247864
reg001_B_cell.tiff,cell_150,20.16367,19.288795,17.984133,22.432083,19.235329,19.49997,18.616909,19.421299,21.419516,17.510187,16.75171,21.819954,19.728428,20.9347,22.796339
reg001_B_cell.tiff,cell_151,19.778145,17.37999,18.618748,23.638363,17.061947,18.484158,17.718882,18.827908,22.160624,17.208546,16.433159,21.94748,20.095312,21.278461,23.378988
reg001_B_cell.tiff,cell_152,19.514528,18.95095,18.562906,22.375526,18.572002,19.08086,18.376812,19.43148,22.328867,17.289331,15.906792,20.042742,19.124208,20.392096,22.602728
reg001_B_cell.tiff,cell_153,20.107502,19.007294,18.888165,23.385817,18.314753,18.836905,18.254578,19.158028,21.606318,18.530357,17.193745,21.780544,19.868784,21.714314,22.604204
reg001_B_cell.tiff,cell_154,19.673315,19.240454,18.469097,22.573769,18.939398,19.490469,18.041039,19.951849,22.208803,17.288961,16.826155,20.038181,19.134106,20.54609,22.43062
reg001_B_cell.tiff,cell_155,20.736914,19.051609,18.154291,22.601357,18.76578,19.372335,18.762304,18.493793,21.48871,17.528542,16.667418,22.730927,20.148163,20.926928,23.28993
reg001_B_cell.tiff,cell_156,22.332481,21.099535,20.800713,24.587038,20.438961,20.95563,20.81619,21.049772,23.994598,19.57025,18.854881,23.16694,21.537472,22.33841,24.497433
reg001_B_cell.tiff,cell_157,21.043055,19.223345,18.990906,22.0115,19.283117,19.850508,18.254578,19.530973,22.893375,17.94439,16.216206,21.165234,20.687828,20.459404,23.542755
reg001_B_cell.tiff,cell_159,23.83901,23.135263,22.233456,25.563196,21.680714,22.051872,22.12584,22.793327,24.762276,21.895855,22.374882,24.914267,23.228737,23.49338,25.670256
reg001_B_cell.tiff,cell_160,20.03828,18.3064,18.810438,24.73565,17.601566,18.935413,18.367332,19.623318,23.496872,18.106285,19.219446,22.68456,20.136002,21.740894,23.633575
reg001_B_cell.tiff,cell_161,21.105282,19.758461,18.917458,23.051302,18.949255,19.374336,18.571466,20.085323,23.071352,18.463024,18.39064,22.474356,20.498087,21.210093,23.766684
reg001_B_cell.tiff,cell_162,20.131338,19.128056,18.426586,23.445543,17.92328,19.781424,17.680635,19.7261,22.633963,17.493378,17.075092,21.618885,20.320103,19.83749,23.120905
reg001_B_cell.tiff,cell_163,21.493666,19.041555,20.057732,25.189678,19.206156,19.879812,19.312191,20.32882,23.699884,18.391245,18.141342,21.515114,21.33796,21.509628,23.795065
reg001_B_cell.tiff,cell_164,21.409597,19.308556,19.25308,24.140846,19.004583,19.212141,18.458181,20.349283,22.816866,18.974756,19.301512,22.157158,20.989517,20.269459,23.297676
reg001_B_cell.tiff,cell_165,20.213852,17.843231,19.073313,19.790396,17.586555,18.801302,17.48905,19.289536,21.242966,17.682365,15.320124,19.491205,20.573462,19.471693,23.080345
reg001_B_cell.tiff,cell_166,20.734552,18.22424,18.571606,23.59582,18.019602,19.170706,17.678776,19.19232,23.036339,17.141619,17.219501,21.874542,20.46314,20.32858,23.364986
reg001_B_cell.tiff,cell_167,19.690407,16.30922,17.982357,20.059183,16.21324,17.261873,16.312061,18.49409,21.379383,16.980715,15.861311,19.62045,20.874838,19.942736,23.379442
reg001_B_cell.tiff,cell_168,20.215733,18.35194,17.71625,22.841,17.569305,18.689888,17.278044,19.31287,22.42348,17.163326,16.839903,21.352634,20.29447,19.825785,23.42116
reg001_B_cell.tiff,cell_169,20.330946,17.671694,17.542112,23.506979,17.879044,18.344763,18.017199,17.529642,22.139425,16.46729,18.156706,22.370537,19.364697,21.611298,22.811853
reg001_B_cell.tiff,cell_170,20.386066,17.985472,18.18063,24.105835,18.266724,18.782639,18.495995,17.86867,23.027796,17.040087,18.371332,22.148964,19.58855,21.993326,22.772345
reg001_B_cell.tiff,cell_171,18.817797,17.475433,16.720612,22.520271,16.700514,17.773478,16.705229,17.900623,21.316803,16.73641,18.612444,21.680708,18.611563,21.077906,22.064482
reg001_B_cell.tiff,cell_172,19.526384,16.903318,17.145082,20.654493,16.312012,18.558588,16.321014,18.091581,21.675476,16.612295,16.83614,21.03056,19.807587,20.78952,22.725748
reg001_B_cell.tiff,cell_173,20.973913,16.584772,16.977058,22.284792,16.967478,18.374777,17.730375,17.2238,22.634367,16.59172,19.231653,21.64268,20.154034,21.009674,22.956411
reg001_B_cell.tiff,cell_174,22.470144,21.472696,19.384815,22.099192,20.759865,21.8753,19.688843,20.005812,23.09768,19.561405,19.509125,22.35062,21.570118,22.040258,22.719755
reg001_B_cell.tiff,cell_175,20.799797,18.128033,18.201841,23.035278,18.59357,19.094051,18.379509,18.242096,22.491232,16.654593,16.470144,20.994131,19.935843,21.022251,22.899027
reg001_B_cell.tiff,cell_176,20.247585,17.61066,16.674955,20.3336,17.402563,18.273653,17.6479,17.670906,21.892563,16.663534,17.99342,21.723362,19.393448,20.598303,22.585073
reg001_B_cell.tiff,cell_177,19.492481,16.799831,18.00445,18.93619,15.609512,17.753807,17.557505,18.499416,20.261894,17.417166,15.561582,19.944765,19.95273,20.54032,22.975006
reg001_B_cell.tiff,cell_178,20.603466,18.610285,17.406609,22.455818,18.796522,19.47677,17.818068,18.360674,21.563673,16.356768,15.954132,20.940212,19.448317,20.192207,22.336164
reg001_B_cell.tiff,cell_179,20.24156,18.450579,15.76979,20.220741,17.91498,19.25844,16.655594,19.025614,21.88296,16.9994,18.865425,21.027855,19.876965,19.617035,22.521626
reg001_B_cell.tiff,cell_180,20.173233,18.019833,18.2585,23.464258,17.822268,19.015818,17.563831,18.324663,22.379808,16.050665,17.240704,21.399504,19.621922,20.782461,22.57082
reg001_B_cell.tiff,cell_181,19.506464,19.103807,16.530474,23.010256,18.79386,19.16963,16.83622,18.47106,20.760517,16.25705,16.648006,21.67682,19.084923,19.606985,21.497313
reg001_B_cell.tiff,cell_182,21.274908,18.147285,16.84564,21.643131,17.728752,19.711899,17.297085,18.549475,23.088034,16.578627,20.291859,21.870693,20.66973,20.379318,23.423931
reg001_B_cell.tiff,cell_183,20.922995,18.003435,18.963408,17.999449,17.442726,19.631817,18.29434,20.33241,21.732143,19.080048,16.668987,19.973644,21.59845,19.962885,24.330383
reg001_B_cell.tiff,cell_184,21.863367,17.522272,16.163843,20.458035,17.302696,19.323133,17.071768,18.436808,23.126139,16.543758,21.547411,22.015549,21.068865,19.975801,23.9838
reg001_B_cell.tiff,cell_185,20.975805,17.144861,16.6786,21.874357,17.1712,19.334576,17.030397,18.383066,23.342434,16.770313,19.622559,21.08883,20.522366,20.93647,23.2356
reg001_B_cell.tiff,cell_186,21.254526,19.6389,17.267033,21.294796,18.997255,20.32684,17.840162,19.403843,22.538477,17.269459,18.892078,21.689215,20.389492,19.59293,23.051044
reg001_B_cell.tiff,cell_187,20.63059,16.91059,19.078106,18.581938,16.402039,18.920702,17.35616,20.158588,21.811193,18.830057,15.694852,19.64482,21.628746,19.854588,24.319067
reg001_B_cell.tiff,cell_188,19.106228,17.483725,14.846074,22.614523,16.803144,18.537386,16.247688,17.958076,21.310522,16.505587,18.7785,22.184855,19.180027,20.509874,22.59544
reg001_B_cell.tiff,cell_189,22.57751,21.905863,19.163475,22.11863,21.243053,22.094814,19.467987,21.126774,23.114698,19.404657,19.643135,22.308289,21.602783,21.769037,23.258154
reg001_B_cell.tiff,cell_191,19.531422,15.555945,18.378616,18.858692,15.712455,17.502785,17.054342,18.378004,21.683651,17.459152,16.13284,19.396353,20.469988,20.341944,23.577883
reg001_B_cell.tiff,cell_192,20.991446,16.510757,19.882044,19.157776,15.846057,18.487486,18.571075,19.509047,23.000134,18.755424,17.220201,19.448963,21.358835,20.734299,24.10794
reg001_B_cell.tiff,cell_193,20.452461,16.155514,19.548962,18.90109,15.299934,18.163933,17.932243,18.81792,22.043089,17.894157,15.665306,18.790106,20.650959,20.743378,23.276604
reg001_B_cell.tiff,cell_195,22.910103,22.305504,19.846743,22.998825,21.328531,22.020758,19.944622,20.764378,24.284883,19.450123,21.289165,23.148428,21.819313,22.63766,23.40536
reg001_B_cell.tiff,cell_196,19.651545,16.679365,17.944046,20.193316,16.328316,18.231255,17.401579,18.188946,22.758179,16.88322,16.481647,20.53323,19.823448,21.359043,23.507359
reg001_B_cell.tiff,cell_197,20.365238,15.611109,18.225748,16.776535,15.330566,17.802004,17.423548,18.38466,21.072588,17.428207,15.981441,19.008749,21.03354,19.70778,23.58932
reg001_B_cell.tiff,cell_198,19.820395,17.159126,18.080143,19.176315,16.987423,19.048275,17.58696,19.194265,22.237253,17.853933,16.106083,19.737686,20.194675,20.854097,23.645418
reg001_B_cell.tiff,cell_199,19.384878,17.287695,15.913872,22.258709,16.31156,18.853401,16.312607,17.97422,21.754807,16.483929,18.826536,22.279154,19.588491,20.663235,22.978823
reg001_B_cell.tiff,cell_200,18.979313,18.822155,16.106401,20.428366,17.282984,18.828384,16.448387,19.100925,20.820663,16.774834,17.873156,21.532856,19.371883,20.015102,23.01005
reg001_B_cell.tiff,cell_201,19.877245,15.585347,18.927324,19.58628,15.886701,17.817165,18.142393,18.017096,21.754145,17.16083,15.999445,19.910355,20.049387,20.71977,23.252417
reg001_B_cell.tiff,cell_202,20.461735,17.346584,18.325214,21.680466,16.861763,19.48883,17.467579,18.895632,23.22022,17.322403,17.971657,21.273682,20.3749,21.000664,23.545916
reg001_B_cell.tiff,cell_203,20.051985,17.387276,17.693033,21.720686,16.817472,19.601877,17.354134,18.939163,22.77317,16.843079,18.008175,20.78594,19.95588,20.78672,23.152046
reg001_B_cell.tiff,cell_204,20.022808,17.210018,17.224617,19.526886,16.18664,18.656504,16.916409,18.55808,22.792774,17.08273,18.359837,20.707584,20.14991,20.62032,23.669239
reg001_B_cell.tiff,cell_205,19.744596,18.08905,17.92296,18.941168,17.66266,19.786127,17.494413,19.510794,21.903072,17.96321,15.901549,19.829504,19.989344,20.52185,23.23001
reg001_B_cell.tiff,cell_206,20.89076,19.596224,17.061241,21.130587,17.846571,19.959429,17.849968,18.366894,22.67359,17.717655,20.148993,22.848759,20.390598,22.14732,22.923428
reg001_B_cell.tiff,cell_207,21.057,19.011923,16.28332,21.3073,19.138866,19.5051,17.68955,17.801706,21.059278,16.463884,16.70234,21.478197,19.994589,20.13038,21.818155
reg001_B_cell.tiff,cell_208,20.703815,18.576439,15.701344,20.670832,17.398891,18.735483,16.754005,17.704647,21.142462,16.38753,18.782598,23.355267,19.968294,20.212889,22.768005
reg001_B_cell.tiff,cell_209,20.2597,17.978163,17.879354,18.205635,17.539295,19.217274,17.618452,19.541817,21.912125,18.266823,16.546711,19.649254,20.99927,20.262384,23.894445
reg001_B_cell.tiff,cell_210,20.448193,18.51288,15.541655,20.231,17.340162,18.9956,16.562428,17.45045,20.681463,16.659647,18.046318,23.279514,19.580988,20.05111,22.53836
reg001_B_cell.tiff,cell_211,21.966074,21.007462,17.92625,21.836006,19.060587,20.367912,18.600254,18.856127,23.243355,18.525219,20.359175,24.06785,20.706568,21.315235,23.35511
reg001_B_cell.tiff,cell_212,20.22624,18.33959,18.980265,19.494888,16.225433,18.960701,18.739944,18.374907,21.784288,18.280094,16.665648,20.684473,19.48989,20.82662,22.936152
reg001_B_cell.tiff,cell_213,20.165665,19.953997,16.434774,21.254673,18.068954,19.744549,16.913696,17.609917,21.629906,17.39201,18.600359,22.680656,19.268126,20.665516,21.753542
reg001_B_cell.tiff,cell_214,20.841251,18.745657,16.071245,21.743385,18.110052,19.084682,16.414238,18.067652,20.729933,15.941196,17.671417,22.023418,19.631544,19.370575,21.765114
reg001_B_cell.tiff,cell_215,21.561008,18.714073,16.621637,21.92962,18.835487,19.684649,17.655521,18.798971,21.155752,17.036331,18.02902,22.00335,20.170376,20.19022,22.36799
reg001_B_cell.tiff,cell_216,19.65967,18.667286,18.1966,19.417313,17.305382,18.86981,17.568687,18.430979,20.27599,17.809116,15.751451,20.947132,19.249058,20.21529,22.56259
reg001_B_cell.tiff,cell_217,19.439034,18.810238,15.702414,21.03516,17.75441,19.302689,16.694555,18.454332,21.783558,17.566664,18.179617,21.341072,19.19339,20.044052,22.0094
reg001_B_cell.tiff,cell_218,20.547258,20.08897,18.92628,22.65276,19.691978,20.426798,19.239246,20.589535,21.529701,18.602161,17.004644,22.454542,20.217165,19.972904,22.832588
reg001_B_cell.tiff,cell_219,20.300137,18.603575,20.014921,22.928553,18.49479,19.251766,19.537695,20.004013,22.34797,18.190891,16.34305,21.656721,20.248022,21.262922,23.761534
reg001_B_cell.tiff,cell_220,19.918367,17.132215,19.236357,23.131401,17.138006,17.708942,18.439308,19.352905,22.310646,17.507332,16.926489,21.160732,20.416729,21.664572,23.83523
reg001_B_cell.tiff,cell_221,19.94257,19.112074,18.468096,22.824993,18.804552,19.461796,18.63787,20.121784,21.824944,17.84794,16.571676,21.84057,20.10796,20.430859,23.34817
reg001_B_cell.tiff,cell_222,23.432089,21.486969,22.103775,24.998402,20.799284,21.310751,21.456772,21.497438,25.018486,20.783287,19.791895,23.991283,22.94943,23.394651,25.847208
reg001_B_cell.tiff,cell_223,21.597904,17.438248,20.198536,26.30959,17.936506,18.998962,19.22404,19.26174,24.46865,18.334448,19.430199,22.699266,21.837315,23.290766,25.112123
reg001_B_cell.tiff,cell_224,21.566204,19.368523,20.851587,24.48231,19.174961,19.691668,20.231382,20.413542,22.930368,19.29182,18.903189,23.166084,21.297155,22.268843,24.607094
