source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg001_B_cell.tiff,cell_94,19.97559,-8.666126,16.530994,5.0965858,7.2293377,0.78794914,12.886688,12.239272,17.503244,1.7412102,13.479089,15.536674,11.101416,10.778708,8.529061
reg001_B_cell.tiff,cell_95,14.985153,-13.276039,8.813955,-4.439089,9.567755,0.1357512,5.1714115,2.6128278,16.794107,-2.5783722,12.864009,13.736426,12.931273,2.8144338,10.535051
reg001_B_cell.tiff,cell_96,19.19516,-13.408347,8.127476,-2.924142,12.047243,-0.22393964,1.9073911,4.2581434,20.582926,-0.40096912,10.969306,16.788427,13.11724,-0.56538063,14.72977
reg001_B_cell.tiff,cell_101,16.656347,-1.6050227,15.40799,3.6573794,12.0421715,-1.2072302,14.263715,10.311584,20.541088,-4.8271565,2.7588563,7.612479,11.522558,4.805685,18.420736
reg001_B_cell.tiff,cell_102,20.120909,-8.12133,13.547715,-0.6504707,8.09667,-7.1482043,10.062202,12.063101,14.582693,-3.0985954,0.14436455,9.485299,10.109641,9.606071,14.360707
reg001_B_cell.tiff,cell_103,23.526674,-9.736838,13.534323,2.1118946,9.284345,-5.6273026,10.834153,14.009422,14.227071,-2.087112,3.626007,14.35358,9.685034,6.940262,15.822802
reg001_B_cell.tiff,cell_104,20.148382,-11.103397,11.502051,4.344019,7.0167527,-6.219816,6.779647,6.784699,11.91723,-4.7426558,8.9193535,15.068477,8.585889,13.689665,10.22965
reg001_B_cell.tiff,cell_105,20.592875,-3.2549634,16.653128,3.4542725,17.151669,-2.1088865,13.200401,13.144423,13.0515995,-4.254612,5.4671516,10.249857,12.715909,0.32805938,19.659142
reg001_B_cell.tiff,cell_106,18.34284,-6.5803103,8.120793,1.3454825,16.073183,-1.5664076,5.051496,8.776671,20.992498,-1.9836038,4.9887056,11.888176,13.975202,0.50185984,19.332172
reg001_B_cell.tiff,cell_107,17.797148,-9.395686,18.108011,5.2970138,9.165781,-1.2079514,11.597338,12.773392,12.991025,-7.3665214,-2.9537625,6.505827,4.299072,3.553113,12.8338785
reg001_B_cell.tiff,cell_108,14.512833,-2.4208245,15.078753,0.77941847,11.961936,-2.5025382,12.612056,11.98301,18.028013,-6.571487,0.6661372,5.474171,9.269639,6.7986555,16.84807
reg001_B_cell.tiff,cell_109,21.423025,-4.9922776,17.60573,10.57729,10.603108,-3.0327365,11.710445,9.653769,20.219822,-0.6917467,4.5439987,10.795306,12.626569,7.645218,15.765751
reg001_B_cell.tiff,cell_111,17.436659,-3.8679132,15.858903,4.7636237,16.119112,7.54675,18.758556,26.188099,17.504139,1.2720006,13.75683,17.907831,6.5078483,1.8195521,11.800305
reg001_B_cell.tiff,cell_112,19.393724,-7.1936545,10.4245405,3.1887608,9.145871,-4.0751977,7.10021,6.812709,18.037886,-0.1950619,10.7181425,13.906039,9.404871,9.621834,11.422145
reg001_B_cell.tiff,cell_113,18.778013,-5.98136,9.920264,0.20547599,14.719968,3.158209,10.410738,20.067114,18.084461,2.0411763,12.182314,12.382174,3.7725039,2.8483088,8.039143
reg001_B_cell.tiff,cell_114,13.828644,-15.432926,11.82153,-0.7974863,4.176578,-6.5755744,7.3166833,6.9857454,7.7354436,-7.3009124,-0.4072249,6.082832,4.120081,3.1760445,8.236811
reg001_B_cell.tiff,cell_115,13.292455,-2.6321218,7.2908015,0.4822503,9.673853,2.8741064,1.1639229,6.5207076,23.947992,1.2514788,4.8132954,6.0431633,10.109193,1.3424886,11.317114
reg001_B_cell.tiff,cell_116,16.582344,-15.874124,10.737011,-1.1844027,10.084081,-7.5769024,3.3706892,4.3614364,15.175849,-5.1636443,5.9374714,12.352656,9.416986,7.300815,13.509573
reg001_B_cell.tiff,cell_117,19.502108,-14.310223,13.587335,-1.0416465,12.643852,-6.4836555,6.579392,3.9722276,17.96942,-4.917763,7.4989195,15.031707,12.101464,7.0382876,16.068737
reg001_B_cell.tiff,cell_118,19.100883,-12.98969,11.166987,-3.3950877,10.821666,-0.7221186,4.3458657,4.397791,20.408737,-0.03753685,12.382514,16.536095,11.994349,3.986081,15.369023
reg001_B_cell.tiff,cell_119,28.434486,-5.977424,15.201839,6.5946836,12.05362,1.6551989,13.426111,15.151397,18.053564,0.090536416,6.4563823,18.795946,14.672186,6.786945,17.410461
reg001_B_cell.tiff,cell_120,19.386568,-8.506391,19.135313,3.585266,11.340239,-3.5982492,10.182158,9.901612,20.482458,-6.2029123,2.6307485,8.10886,7.4755116,4.1656284,15.8177595
reg001_B_cell.tiff,cell_121,20.387938,-6.0866833,13.935551,9.032822,8.514049,-1.9997813,6.5778723,5.4209886,20.901646,0.08514148,7.556006,12.67394,13.474801,8.653416,12.784135
reg001_B_cell.tiff,cell_122,17.0795,-9.536018,17.974237,-1.6923634,9.100486,-6.9470673,9.792503,10.8714,14.183161,-6.0742426,-0.10122563,5.8693404,8.094618,7.52751,13.390013
reg001_B_cell.tiff,cell_123,21.902658,-9.55996,8.859026,-1.8882748,13.005645,-2.61784,7.3820786,9.709115,15.628591,-3.4661398,0.36572558,11.875908,13.907825,-0.0698288,14.976929
reg001_B_cell.tiff,cell_124,19.992079,-10.080745,13.389671,-0.28404644,14.409707,-5.88349,8.693701,4.9740243,18.958385,-5.2231812,6.4480577,12.7042265,13.095555,8.457386,18.747177
reg001_B_cell.tiff,cell_125,22.961664,-8.90692,15.732811,6.467253,6.7657557,-0.84624034,12.496623,13.218693,18.714064,3.9800806,10.283075,15.282032,11.037764,10.67416,8.9286
reg001_B_cell.tiff,cell_126,17.338326,-4.5588737,7.146815,-2.3831062,12.802671,2.4749572,8.59436,18.43512,16.034481,3.059431,5.5976963,6.976365,10.243478,-4.4592333,8.959039
reg001_B_cell.tiff,cell_127,21.882074,-10.805511,11.357186,2.4160235,10.198534,-5.069353,8.222916,7.304126,17.2628,-0.97297055,6.040042,12.75073,8.065506,1.8654339,15.771425
reg001_B_cell.tiff,cell_128,19.312515,-11.19659,4.3719144,0.34004077,12.140953,-1.081361,2.0731895,15.291141,10.643788,-2.7963154,9.693446,14.790974,8.010141,-0.9801789,10.513461
reg001_B_cell.tiff,cell_129,15.334569,-11.742862,5.6977053,-6.0867352,13.6668625,-3.457306,1.6116096,7.762591,14.905778,-9.052025,10.432055,12.337262,13.907448,1.2546697,13.002431
reg001_B_cell.tiff,cell_130,22.841553,-6.424564,9.8047085,-0.26830393,16.260206,2.5146053,6.5914855,14.424955,17.908577,6.243199,5.9723268,15.373906,10.24149,-0.273364,15.328451
reg001_B_cell.tiff,cell_131,16.825642,-5.8360214,8.785068,-1.110747,15.353362,1.4851564,7.181131,13.612022,8.867799,-4.216574,4.2345552,11.148735,8.795042,0.36813664,14.143709
reg001_B_cell.tiff,cell_132,20.559189,-12.772029,13.302089,5.6785455,6.6478834,-2.7854092,11.819236,11.857546,9.702765,-1.1604052,7.5253935,13.698938,6.6378493,4.3731694,10.42163
reg001_B_cell.tiff,cell_133,21.117989,-14.385539,5.618584,-0.85114616,13.049683,-7.2623734,5.2002134,8.719664,13.251897,-5.1856217,7.387696,15.277825,11.518196,3.8284183,13.374953
reg001_B_cell.tiff,cell_134,23.19058,-3.1624553,14.064012,1.1531875,19.402315,4.3593097,12.697732,14.222644,19.459932,5.3504205,9.710605,16.679525,11.522332,2.5288138,16.870817
reg001_B_cell.tiff,cell_135,19.763254,-10.510904,10.889624,-0.8815815,12.448672,-5.9238076,5.903874,5.669092,18.745167,-4.161035,7.0783725,12.216848,13.618028,4.0009675,16.639637
reg001_B_cell.tiff,cell_136,19.511477,-8.157421,6.1809287,1.9650563,10.800905,0.42622897,7.7110267,13.785427,11.242244,1.6768425,10.035159,12.929099,9.538517,4.376885,6.464158
reg001_B_cell.tiff,cell_137,16.10797,-2.728894,17.948774,1.1163286,14.550263,5.6506,14.375036,16.799236,18.935238,-2.6636672,11.823266,8.6391735,8.834171,5.4385843,9.800309
reg001_B_cell.tiff,cell_138,19.563398,1.9781767,17.897322,-1.5347872,14.832731,3.1444595,14.02791,12.328837,17.928675,-3.4636743,3.9244213,10.003988,13.373884,13.771625,15.902736
reg001_B_cell.tiff,cell_139,18.647415,-12.851183,12.122184,-1.3166821,10.722227,-6.2541313,6.453515,8.266814,17.461117,-4.4144654,7.043342,12.317867,10.198407,6.6442814,13.971322
reg001_B_cell.tiff,cell_140,17.686832,-5.678962,17.519442,2.2801497,13.625816,-0.6990322,11.449822,4.144277,22.976286,-1.4562706,4.9016166,11.892841,8.60757,-0.15142964,18.695585
reg001_B_cell.tiff,cell_141,16.645475,-12.958438,12.929991,-3.5177553,11.678418,-8.962894,4.0995483,5.3734546,18.68125,-6.5176597,5.147625,10.10666,11.835499,8.529239,15.057187
reg001_B_cell.tiff,cell_142,16.775206,-8.4564705,13.56735,0.013129388,9.131898,2.085145,11.824873,9.392225,16.126226,1.9870002,9.2768755,12.294495,10.945567,6.656562,8.760309
reg001_B_cell.tiff,cell_143,12.133882,-11.235193,6.2478237,-7.0867624,8.095804,-2.4356794,1.4037508,1.8909109,18.503101,1.8653296,7.019365,8.346582,12.408213,4.368552,7.2616906
reg001_B_cell.tiff,cell_144,6.43444,-12.777599,2.8087204,-8.849578,9.058691,-3.6457253,-2.1218023,5.3367586,16.744814,-3.1127713,6.434578,7.1722994,5.755828,-3.5938573,9.245357
reg001_B_cell.tiff,cell_145,19.275341,-9.826144,12.215743,-0.22722398,8.526598,2.3768156,8.159756,6.0616293,20.03235,2.0138822,9.532078,13.203576,12.42119,2.9853091,11.147661
reg001_B_cell.tiff,cell_147,19.872562,-4.887517,21.38466,6.964064,10.620477,2.2671087,15.039482,14.159243,14.764389,-4.918421,-2.731977,5.442964,5.76236,0.23794626,14.456089
reg001_B_cell.tiff,cell_148,18.999947,-4.96322,21.308203,4.30754,9.635304,1.0101897,14.57637,13.560442,12.174506,-7.094548,-6.268372,2.2809467,6.0818534,-1.2590458,13.36088
reg001_B_cell.tiff,cell_149,21.308157,-12.107517,14.173216,0.6787873,10.452233,-2.8572695,10.575362,9.513068,16.827055,-6.529466,4.565562,16.30417,11.874406,8.78672,14.8963
reg001_B_cell.tiff,cell_150,20.515152,-5.9993243,19.960556,4.879382,10.0494585,-4.994587,15.470714,9.927203,14.808202,-4.2186766,3.417209,10.750569,8.024748,5.9987974,18.431274
reg001_B_cell.tiff,cell_151,19.94367,-7.8515563,20.323734,9.364023,7.7875056,-2.760984,9.504259,11.819383,14.773986,-4.7284465,-0.33448583,8.363451,4.006585,4.683275,14.658855
reg001_B_cell.tiff,cell_152,18.154247,-11.35249,14.382281,0.66737264,6.451297,-8.090113,10.447704,10.048472,16.106567,-3.7692208,0.40066242,10.807039,6.5209184,4.0249314,14.519449
reg001_B_cell.tiff,cell_153,14.441052,-2.8017368,15.642837,2.9111788,11.0100155,-0.6227783,15.068527,15.330884,17.552767,-4.7418923,0.5348558,6.1607437,6.534909,6.0473948,15.952689
reg001_B_cell.tiff,cell_154,18.77875,-8.594669,12.542453,0.9449668,7.165681,-10.544628,10.223351,10.450179,14.02734,-3.1542568,2.9456265,9.732687,9.354166,6.8785167,16.216639
reg001_B_cell.tiff,cell_155,21.601292,-7.2503657,20.06989,9.410723,13.119377,-1.4907064,13.079978,17.997366,11.575739,-7.1431613,2.5092177,9.070052,0.8350809,5.3689027,14.321534
reg001_B_cell.tiff,cell_156,17.697214,-10.206726,17.890488,6.1672735,11.25211,-5.3187556,9.334037,13.426819,9.565878,-9.528536,-1.1742984,5.8212094,-0.7183657,2.6353476,14.065513
reg001_B_cell.tiff,cell_157,23.282139,-3.512694,14.103565,6.5453496,13.157151,2.1178193,10.888504,15.052822,16.70658,2.5975568,-0.8596293,13.039389,13.164846,4.115364,17.150795
reg001_B_cell.tiff,cell_159,20.292849,-5.6391735,24.505579,5.8079557,12.847645,-1.4362946,16.818594,17.572248,17.212467,-4.3466706,6.823442,13.939221,9.62933,15.283396,13.455757
reg001_B_cell.tiff,cell_160,26.765253,-6.9309506,17.975737,11.610268,11.158521,-4.3494463,14.57881,13.156183,16.514458,-4.193592,5.3279743,15.152488,7.087539,8.886923,17.940348
reg001_B_cell.tiff,cell_161,22.720663,-6.9563503,18.913437,8.18938,10.910309,-6.2095823,15.730581,11.809339,12.4239025,-5.356271,1.7506042,10.6310005,5.9221153,8.149502,17.911201
reg001_B_cell.tiff,cell_162,23.390318,-8.228362,14.82448,0.6740985,9.00597,-4.0655417,11.251181,13.496816,17.612223,-0.29129913,1.1850345,11.313196,10.569272,5.123192,14.536069
reg001_B_cell.tiff,cell_163,21.008354,-9.570839,14.645102,1.3326771,6.705605,-6.2946644,7.9277644,5.9521422,15.252494,-3.3572602,6.189635,10.947304,9.685315,8.183877,14.8827
reg001_B_cell.tiff,cell_164,18.664154,-7.0160246,12.723645,4.456686,6.5897355,-9.473628,11.501756,9.608607,11.747809,-2.3399477,3.4879558,7.7637773,6.8387,8.075015,12.073762
reg001_B_cell.tiff,cell_165,22.653812,-8.5987835,10.362212,9.043492,6.525022,-5.0304,8.697215,10.202091,12.35653,1.9332024,1.6427228,12.641417,8.453713,-0.06212982,12.073458
reg001_B_cell.tiff,cell_166,22.023876,-11.02547,10.090701,6.688995,5.541315,-3.3393335,8.518206,9.79817,13.941718,-2.462556,11.098307,15.244053,8.495531,8.901474,9.329855
reg001_B_cell.tiff,cell_167,22.966368,-7.197566,10.387731,8.661954,10.128644,-4.504606,11.598144,9.849106,14.940256,1.6408519,1.8102444,12.838773,10.438542,-0.6884064,16.678846
reg001_B_cell.tiff,cell_168,21.401114,-7.6019216,12.946096,7.6489635,5.5829906,-2.674893,10.8023405,11.833917,11.1027975,-2.6750116,4.385632,11.23053,5.985866,1.4735131,12.239616
reg001_B_cell.tiff,cell_169,18.523104,-8.314992,13.280851,2.0914147,10.428164,-2.763279,9.679254,9.84153,13.46127,-3.5455453,12.463684,14.61673,9.973612,13.382042,12.369765
reg001_B_cell.tiff,cell_170,19.13121,-10.019856,9.858913,2.697772,11.083456,-6.7964215,7.9564266,10.505025,11.033954,-4.009752,10.530895,14.544425,7.9464,12.112875,12.636126
reg001_B_cell.tiff,cell_171,13.924383,-10.219648,8.596358,-0.66231734,6.124681,-6.334938,5.583804,3.3790712,18.059803,-2.9612157,9.632572,9.510144,9.7519245,5.992572,7.8195734
reg001_B_cell.tiff,cell_172,19.65962,-11.468541,9.772436,1.8038051,11.688298,-5.797372,6.525332,8.509554,16.042667,-4.4269953,4.6580615,13.2666,10.419624,6.422499,14.840673
reg001_B_cell.tiff,cell_173,20.259834,-9.674374,8.533113,0.48143822,11.390531,-6.7516766,7.1769648,11.726238,14.955518,-0.17460057,8.320505,12.379295,8.708878,6.023044,14.803342
reg001_B_cell.tiff,cell_174,16.676867,-5.678734,8.892495,-0.50237244,12.769867,3.176317,9.814692,19.410223,16.966185,1.8379682,9.470504,8.725878,3.430738,-1.8389506,6.9302154
reg001_B_cell.tiff,cell_175,9.909659,-13.263652,12.012014,-1.7231902,4.811042,-6.809052,6.3331175,6.0692515,4.708517,-6.813717,-5.658294,0.2860132,1.1834681,-0.43306762,6.2714834
reg001_B_cell.tiff,cell_176,18.492805,-2.5480971,14.48905,2.21127,14.151476,2.3529863,10.72814,13.267058,19.661585,0.8963957,7.7799735,9.702545,6.3887854,3.5102088,13.394028
reg001_B_cell.tiff,cell_177,18.398184,-4.175689,16.600489,2.3066244,14.059189,-1.7151879,11.713743,5.462216,16.791124,-3.493062,4.048019,10.867707,11.521582,3.6299272,17.909712
reg001_B_cell.tiff,cell_178,14.68759,-13.242267,13.50276,2.8808286,6.4170203,-2.4925923,8.740004,9.892556,7.743741,-3.2345254,-0.93016684,8.403698,3.6313694,1.5240403,10.044771
reg001_B_cell.tiff,cell_179,18.597242,-3.893596,11.83003,1.5947156,16.132694,1.1875961,10.153976,15.831952,17.193806,1.3440089,5.6982646,8.537243,7.3908267,1.2933761,12.598236
reg001_B_cell.tiff,cell_180,16.513088,-12.628507,11.152765,1.1487681,4.0712557,-5.1113496,6.804861,5.848801,12.164886,-3.955695,8.475927,9.3729315,8.342751,3.596286,10.120957
reg001_B_cell.tiff,cell_181,17.928804,-11.815764,12.449977,2.6266856,4.25377,-4.7710586,9.758381,7.1112657,12.682338,-3.4800727,4.851151,8.828328,8.342882,3.9341545,11.610595
reg001_B_cell.tiff,cell_182,16.886885,-8.571719,7.722366,-0.05547741,10.169385,-0.73371667,6.117951,13.271045,13.242634,-1.9957042,4.9839826,8.471107,6.3201036,-1.9667505,10.64524
reg001_B_cell.tiff,cell_183,20.597506,-2.51863,16.44698,1.9284844,15.144848,-1.9115611,11.234156,7.393935,14.273506,-3.7266624,3.764845,10.147552,10.946116,-0.5676119,19.318745
reg001_B_cell.tiff,cell_184,15.036778,-8.186089,4.0508175,2.508847,5.8696423,0.67535734,-0.33851162,13.391472,10.2387295,1.0576515,5.0843334,8.0625305,3.3244913,-6.577867,5.6394105
reg001_B_cell.tiff,cell_185,18.436337,-9.737727,3.8100178,0.3556627,9.036906,-2.103114,2.082208,15.510826,10.486654,-3.3982787,4.5057874,9.912714,7.7683654,-3.6039867,9.3501625
reg001_B_cell.tiff,cell_186,16.794054,-10.856418,2.0666595,-1.6129917,7.2699614,-5.810837,2.5567136,10.3082075,6.4664817,-3.9390993,3.3654506,6.953242,7.904867,-2.4531658,8.484649
reg001_B_cell.tiff,cell_187,21.486269,-4.499565,14.772008,1.3277029,17.221157,-2.3742087,11.098667,9.631115,13.607741,-3.237277,2.0818636,10.848253,11.127467,2.3146307,20.511618
reg001_B_cell.tiff,cell_188,19.076294,-9.864513,12.341226,1.0294011,11.2032175,-2.6567616,10.176838,11.675738,18.423609,-0.3353411,11.678334,13.237158,12.120489,9.067613,8.283086
reg001_B_cell.tiff,cell_189,19.990349,-8.229976,5.720415,0.36205792,10.338723,2.9345415,6.778237,13.741117,16.076685,3.7114615,7.490474,11.52364,9.160771,-1.4371158,6.74846
reg001_B_cell.tiff,cell_191,22.610462,-6.683394,17.252422,3.6681287,11.617418,-2.9967484,10.98809,10.467374,18.83135,1.154084,3.026254,10.42849,10.268932,5.036353,17.308626
reg001_B_cell.tiff,cell_192,14.533884,-2.7149327,6.8707747,-1.5445606,15.091528,-0.21724887,4.5279036,7.4795823,20.172188,1.045966,2.1751661,7.0260935,13.297335,0.05279705,17.732796
reg001_B_cell.tiff,cell_193,14.1628475,-3.0392175,11.006067,0.3003712,9.75037,1.012477,3.9103427,6.3577323,24.097517,1.9460382,0.13428691,5.8552623,8.841209,0.53450614,13.019983
reg001_B_cell.tiff,cell_195,19.530956,-11.92671,7.527281,-2.963401,12.324636,2.9426484,8.058947,10.923152,14.956844,-1.5440301,8.416452,17.588753,8.950711,-0.48602715,10.617943
reg001_B_cell.tiff,cell_196,23.085709,-5.187822,14.14629,1.8848673,14.708179,0.28976852,10.323347,12.029339,20.428795,4.943127,6.15731,12.513114,11.053521,1.8840926,16.75627
reg001_B_cell.tiff,cell_197,10.494716,-0.35113153,8.853464,-1.2120972,11.572437,2.9078598,1.3320601,5.554037,23.069168,6.214745,0.0290633,2.1551435,7.4749384,0.10424448,11.17839
reg001_B_cell.tiff,cell_198,23.044685,-2.5732474,14.367006,2.0683885,17.155176,0.49345213,11.29672,12.964565,19.89139,7.6399884,6.280428,12.355505,11.737656,2.7571409,17.332335
reg001_B_cell.tiff,cell_199,18.68891,-13.6938,7.7107487,1.1197354,7.619816,-5.9091134,9.191844,9.4470215,13.61286,-2.2909853,9.1060505,14.277823,10.134598,8.256262,8.287322
reg001_B_cell.tiff,cell_200,23.236286,-10.599624,11.798136,2.358705,12.567072,-4.7032566,10.5146055,11.509919,15.925025,-0.7943834,9.808982,14.807176,11.124033,6.3533998,12.113005
reg001_B_cell.tiff,cell_201,19.6013,-4.8926053,12.945057,0.88926935,14.684076,1.6981046,9.855041,11.627122,20.373495,7.6726756,4.378026,9.8147,9.519748,2.8894212,14.472099
reg001_B_cell.tiff,cell_202,20.229183,-12.37173,7.457671,0.21311466,8.978859,-6.5699735,4.290506,4.9719176,18.680029,-1.877931,2.6428325,11.984622,8.614326,0.51680636,14.787586
reg001_B_cell.tiff,cell_203,19.123966,-15.548489,4.1756315,-3.1607428,12.082463,-8.854944,2.7688253,3.7003236,15.809555,-4.3799095,2.8827674,14.224926,10.601302,2.8648899,16.726389
reg001_B_cell.tiff,cell_204,18.20141,-8.477451,8.490434,-3.5327604,19.826471,-2.8503518,7.617407,10.35662,17.98417,3.592347,1.7423949,11.929631,10.711018,3.5015237,18.321806
reg001_B_cell.tiff,cell_205,21.291069,-8.521632,8.12165,1.4191537,16.650475,-5.1163144,6.473505,10.627326,16.846174,5.1906323,2.741638,12.525434,10.902669,2.6215384,17.781763
reg001_B_cell.tiff,cell_206,18.52992,-6.871418,11.086739,-0.7680146,13.913056,3.645263,6.2218714,11.381871,22.292782,-2.1608813,13.147124,11.5315485,11.987731,2.804739,12.097643
reg001_B_cell.tiff,cell_207,19.768436,-5.917769,10.244869,-0.58410984,14.08292,3.7113805,9.11281,12.401919,14.974166,-2.6855264,9.561713,11.842132,11.862311,1.0507426,12.094785
reg001_B_cell.tiff,cell_208,16.750862,-4.157726,14.404723,-0.8886196,13.197775,4.924553,9.823303,10.604688,21.404581,0.46077064,12.687641,10.38615,11.718968,4.878802,12.981289
reg001_B_cell.tiff,cell_209,19.22673,-1.5462102,13.133187,-0.75897723,20.325134,3.3481705,12.079784,16.31702,18.757196,5.851366,5.9207015,13.13851,8.688824,3.411427,15.437797
reg001_B_cell.tiff,cell_210,12.971713,-1.3934237,15.636944,-1.1604327,13.873927,7.2636433,10.472554,9.450608,21.497934,2.2602339,11.9441805,7.1962857,9.566919,2.6234887,10.499456
reg001_B_cell.tiff,cell_211,16.891369,-5.6207423,17.238937,0.32578084,12.577869,2.7806487,8.942409,11.910237,21.06374,-3.1417696,13.56775,9.541644,10.924103,5.0359864,10.791847
reg001_B_cell.tiff,cell_212,21.681023,-1.0473421,16.229836,-0.89631885,15.919572,3.7698958,12.564102,14.061819,19.937485,-1.4624346,9.724258,14.705507,13.287818,11.741305,14.523241
reg001_B_cell.tiff,cell_213,16.947765,-2.3828323,19.273136,3.7071843,14.737787,5.325091,12.721713,16.615726,20.511295,-1.2866079,12.693144,10.093813,9.868735,6.27352,10.154324
reg001_B_cell.tiff,cell_214,20.523212,-10.305566,10.061158,1.0181384,8.144159,0.4336566,10.211277,14.575522,13.789429,0.45289695,8.960073,14.890505,6.4381013,2.8551834,9.929921
reg001_B_cell.tiff,cell_215,22.474447,-6.640252,13.655103,1.3467088,11.320386,1.2333812,11.58987,11.897633,16.438818,2.5482965,7.843596,13.350426,7.220602,1.9002601,13.960385
reg001_B_cell.tiff,cell_216,18.457909,-3.7737596,19.243616,1.2773228,14.619296,3.4342093,14.38663,8.761203,15.217353,-3.9139287,5.0041523,10.976331,9.035925,-1.1959866,17.948904
reg001_B_cell.tiff,cell_217,12.891228,-13.94561,7.8040576,-6.023268,8.902239,-1.7109041,5.2651224,2.4827936,15.731065,-2.4920356,8.618598,9.98322,10.221335,1.6798469,9.659292
reg001_B_cell.tiff,cell_218,20.293129,-5.6038337,21.719921,5.973047,9.448663,1.5740441,15.166638,13.387977,12.934418,-6.1010118,-2.8360567,6.0456514,6.374608,-0.6083801,15.1743765
reg001_B_cell.tiff,cell_219,17.38079,-10.2977085,17.188042,4.8767405,8.999449,-3.9717536,10.814795,10.411073,11.205501,-7.9974566,-2.7209795,5.447929,3.7604885,5.5354404,13.393389
reg001_B_cell.tiff,cell_220,17.631475,-7.6800747,18.029985,3.8517077,7.574621,-3.7496011,10.285535,11.0711155,16.510378,-5.378571,-4.798091,5.1946893,4.839554,1.8013436,13.189651
reg001_B_cell.tiff,cell_221,16.125532,-9.256313,17.647484,2.851801,8.888666,-0.9895128,10.744535,11.628323,11.418846,-7.7803564,-4.131144,3.7968001,3.3737376,0.54592943,12.020949
